"value","value_noun","value_verb","count"
"တွင်","လွှတ်တော်","ထောက်ခံ",1
"တွင်","လွှတ်တော်","ပြင်းထန်",1
"တွင်","လွှတ်တော်","ပြီး",1
"တွင်","လွှတ်တော်","ပြောဆို",1
"တွင်","လွှတ်တော်","များ",1
"တွင်","လွှတ်တော်","ရွေးချယ်",1
"တွင်","လွှတ်တော်","ရှိ",1
"တွင်","လွှတ်တော်","ဝင်ရောက်",1
"တွင်","လွှတ်တော်",NA,1
"တွင်","လွှဲပြောင်းယူရေး","စိန်ခေါ်",1
"တွင်","လှိုဏ်ခေါင်း","ထိခိုက်",1
"တွင်","လှေ","စီး",1
"တွင်","လှေ","ထောက်ပံ့",1
"တွင်","လှေ","ရှိ",1
"တွင်","လှေ","လေငြိမ်",1
"တွင်","လှေ","အသုံးပြု",1
"တွင်","လာဆာ","ကယ်တင်",1
"တွင်","လာရာလမ်း","ဖြစ်",1
"တွင်","လားဝစ်ခ်","နှင်းဖုံး",1
"တွင်","လိဒ်","ဦးမော့",1
"တွင်","လိပ်စာ","ပေါ်ပေါက်",1
"တွင်","လိပ်စာ","ဖြစ်",1
"တွင်","လိပ်စာ","ဖွင့်",1
"တွင်","လိပ်စာ",NA,1
"တွင်","လိုဂတ်","ကွာရှင်း",1
"တွင်","လိုဂတ်","လက်ထပ်",1
"တွင်","လိုငွေ","တိုးလာ",1
"တွင်","လိုင်း","ကြည့်",1
"တွင်","လိုင်း","ကြော်ငြာ",1
"တွင်","လိုင်း","တည်ထောင်",1
"တွင်","လိုင်း","ထွက်ခွာ",1
"တွင်","လိုင်း","ထုတ်",1
"တွင်","လိုင်း","ပြောကြား",1
"တွင်","လိုင်း","ဖြစ်",1
"တွင်","လိုင်း","သက်ဆိုင်",1
"တွင်","လိုင်း","သေဆုံး",1
"တွင်","လိုင်စင်","ပြော",1
"တွင်","လိုတို","ထီပေါက်",1
"တွင်","လီ","တာဝန်ပေး",1
"တွင်","လီ",NA,1
"တွင်","လီဗာပူး","မွေးဖွား",1
"တွင်","လီဗာပူး",NA,1
"တွင်","လီဘနွန်","သေဆုံး",1
"တွင်","လီမို","ထောက်ခံ",1
"တွင်","လုံး","စတင်",1
"တွင်","လုံး","ဆုံးရှံး",1
"တွင်","လုံး","ရောင်း",1
"တွင်","လုံး","လွဲချော်",1
"တွင်","လုပ်ကွက်","လုံခြုံ",1
"တွင်","လုပ်ကွက်",NA,1
"တွင်","လုပ်ငန်း","ကယ်ဆယ်",1
"တွင်","လုပ်ငန်း","ကြုံ",1
"တွင်","လုပ်ငန်း","ခရီးသွား",1
"တွင်","လုပ်ငန်း","ခိုင်း",1
"တွင်","လုပ်ငန်း","ခေါ်",1
"တွင်","လုပ်ငန်း","ဆက်သွယ်",1
"တွင်","လုပ်ငန်း","ဆုံးရှုံး",1
"တွင်","လုပ်ငန်း","ဆောင်",1
"တွင်","လုပ်ငန်း","ထိခိုက်",1
"တွင်","လုပ်ငန်း","ထုတ်",1
"တွင်","လုပ်ငန်း","ပေး",1
"တွင်","လုပ်ငန်း","ရှိ",1
"တွင်","လုပ်ငန်း","လွင့်မြော",1
"တွင်","လုပ်ငန်း","လိုအပ်",1
"တွင်","လုပ်ငန်း","သုံးစွဲ",1
"တွင်","လုပ်ငန်း","အသက်ရှင်",1
"တွင်","လုပ်ငန်း","အောင်မြင်",1
"တွင်","လုပ်ငန်းကြီး","ရှိ",1
"တွင်","လုပ်ငန်းခွင်","တည်ရှိ",1
"တွင်","လုပ်ငန်းခွင်","ထိတွေ့",1
"တွင်","လုပ်ငန်းခွင်","ပြို",1
"တွင်","လုပ်ငန်းခွင်","ရှူရှိုက်မိ",1
"တွင်","လုပ်ငန်းစဉ်","ချန်လှပ်",1
"တွင်","လုပ်ငန်းစဉ်","နေ",1
"တွင်","လုပ်ငန်းစဉ်","ပြုပြင်",1
"တွင်","လုပ်ငန်းစဉ်","ဖြစ်",1
"တွင်","လုပ်ငန်းစဉ်","ရည်ညွှန်း",1
"တွင်","လုပ်ငန်းစဉ်","သိသာထင်ရှား",1
"တွင်","လုပ်ငန်းစဉ်","အသုံးပြု",1
"တွင်","လုပ်ငန်းစဉ်","ဤသို့",1
"တွင်","လုပ်ဆောင်ရာ","ပါဝင်",1
"တွင်","လုပ်ဆောင်ရေး","ကျော်",1
"တွင်","လုပ်ထုံးလုပ်နည်း","အောင်မြင်",1
"တွင်","လုပ်ဖော်ကိုင်ဖက်","ထောက်ပံ့",1
"တွင်","လုပ်ရပ်","ညှိနှိုင်း",1
"တွင်","လုပ်ရပ်","ပြောင်းလဲ",1
"တွင်","လုပ်ရပ်","ပါဝင်",1
"တွင်","လုပ်ရပ်","လုံခြုံ",1
"တွင်","လုပ်ရာ","ကျန်",1
"တွင်","လုပ်သက်","လျော့နည်း",1
"တွင်","လူ","ကြာ",1
"တွင်","လူ","စစ်ဆင်",1
"တွင်","လူ","စစ်ဆေး",1
"တွင်","လူ","တိုက်ထုတ်",1
"တွင်","လူ","ပြုမူ",1
"တွင်","လူ","ပါဝင်",1
"တွင်","လူ","ပိတ်",1
"တွင်","လူ","ဖတ်",1
"တွင်","လူ","ဖြစ်",1
"တွင်","လူ","ရ",1
"တွင်","လူ","ရှင်းလင်းသန့်စင်",1
"တွင်","လူ","ရေလွှမ်း",1
"တွင်","လူ","လုံခြုံ",1
"တွင်","လူ","လုပ်ကိုင်",1
"တွင်","လူ","လုယက်",1
"တွင်","လူ","လူသတ်မှုကျူးလွန်",1
"တွင်","လူ","ဟုတ်",1
"တွင်","လူကြား","ဆီးစွန့်",1
"တွင်","လူစီးတွဲရထား","သိ",1
"တွင်","လူဆာနီ","ဖြစ်ပွား",1
"တွင်","လူဇင်ဘတ်","ကျင်းပ",1
"တွင်","လူဉီးရေ","ရောက်ရှိ",1
"တွင်","လူထု","ထုတ်ဖော်",1
"တွင်","လူထု","လှုပ်ရှား",1
"တွင်","လူထု","သိရှိ",1
"တွင်","လူထုစည်းဝေးပွဲ","ပါဝင်",1
"တွင်","လူနာ","ကြေညာ",1
"တွင်","လူနာ","ပါဝင်",1
"တွင်","လူနာ","ပေါ်ပေါက်လာ",1
"တွင်","လူပုံအလယ်","ဖယ်ရှား",1
"တွင်","လူများစု","သုံးသပ်",1
"တွင်","လူမှုအသိုင်းအဝိုင်း","ကျော်",1
"တွင်","လူ့သမိုင်း","ကျော်",1
"တွင်","လူသား","စမ်းသပ်",1
"တွင်","လူသား","ရှာဖွေစူးစမ်း",1
"တွင်","လူသား","အမြစ်တွယ်",1
"တွင်","လူဦးရေ","ပေးဆောင်",1
"တွင်","လူဦးရေ","ရှိ",1
"တွင်","လေကြောင်း","ပျံသန်း",1
"တွင်","လေကြောင်း","ပိတ်ပင်",1
"တွင်","လေကြောင်း","ဖျက်သိမ်း",1
"တွင်","လေကြောင်း","မှားယွင်း",1
"တွင်","လေကြောင်း","လွန်",1
"တွင်","လေကြောင်း","သေဆုံး",1
"တွင်","လေကြောင်း","အသတ်ခံ",1
"တွင်","လေကြောင်း",NA,1
"တွင်","လေကြောင်းလိုင်း","သွားလာ",1
"တွင်","လေဆိပ်","ကြိုဆို",1
"တွင်","လေဆိပ်","ဆက်သွယ်",1
"တွင်","လေဆိပ်","တိုက်",1
"တွင်","လေဆိပ်","ထွက်",1
"တွင်","လေဆိပ်","ထုတ်ပြန်",1
"တွင်","လေဆိပ်","ပျက်ကြ",1
"တွင်","လေဆိပ်","ပျံသန်း",1
"တွင်","လေဆိပ်","ဖမ်းဆီး",1
"တွင်","လေဆိပ်","ဖျက်သိမ်း",1
"တွင်","လေထဲ","လျင်မြန်",1
"တွင်","လေးပွဲ","သွင်း",1
"တွင်","လေးပိုင်း",NA,1
"တွင်","လေပိုင်နက်","ပိတ်ဆို့",1
"တွင်","လေးပုံတစ်ပုံ","ကစား",1
"တွင်","လေးပုံတစ်ပုံ","လုပ်ဆောင်",1
"တွင်","လေယာဉ်","ကျဆင်း",1
"တွင်","လေယာဉ်","ကူညီ",1
"တွင်","လေယာဉ်","စုံစမ်း",1
"တွင်","လေယာဉ်","တင်",1
"တွင်","လေယာဉ်","တပ်ဆင်",1
"တွင်","လေယာဉ်","တွေ့",1
"တွင်","လေယာဉ်","ပိတ်ပင်",1
"တွင်","လေယာဉ်","ဖြစ်",1
"တွင်","လေယာဉ်","ရ",1
"တွင်","လေယာဉ်","ရွှေ့",1
"တွင်","လေယာဉ်","အစီရင်ခံ",1
"တွင်","လေယာဉ်","အသက်ရှင်",1
"တွင်","လေယာဉ်",NA,1
"တွင်","လေယာဉ်မှူး","ထိခိုက်",1
"တွင်","လေယာဉ်မှူး","လုပ်ဆောင်",1
"တွင်","လေယာဉ်မောင်း","လုပ်ဆောင်",1
"တွင်","လေယာဉ်မောင်း","သေဆုံး",1
"တွင်","လေယာဥ်","သေဆုံး",1
"တွင်","လေယာဥ်ကွင်း","ရပ်ဆိုင်း",1
"တွင်","လေလံပွဲ","အသုံးမပြု",1
"တွင်","လေဟာနယ်","လွှင့်တင်",1
"တွင်","လောက","ကြာ",1
"တွင်","လောက","ရောထွေး",1
"တွင်","လောက","လုပ်ဆောင်",1
"တွင်","လောင်",NA,1
"တွင်","လောင်စာ","ပါဝင်",1
"တွင်","လောင်စာ","ဖြစ်",1
"တွင်","လောင်စာ","ဖွဲ့စည်း",1
"တွင်","လော့ဆဘ်ဟ","ထင်ရှား",1
"တွင်","လော့ဆီမောက်","ပို",1
"တွင်","လောရီဒါ","ရေတွက်",1
"တွင်","လဲလှယ်ချိန်","လွတ်မြောက်",1
"တွင်","လဲလှယ်ရာ","လက်ခံ",1
"တွင်","လဲလှယ်ရေး","အခြေခံ",1
"တွင်","ဝက်","ရရှိ",1
"တွင်","ဝက်ဆိုက်","ကျော်ကြား",1
"တွင်","ဝက်ဆိုက်","တင်ပြ",1
"တွင်","ဝက်ဆိုက်","ပြ",1
"တွင်","ဝက်ဆိုက်ဒ်","ပြောကြား",1
"တွင်","ဝက်ဆိုဒ်","စ",1
"တွင်","ဝက်ဆိုဒ်","တင်",1
"တွင်","ဝက်ဆိုဒ်","ပြောကြား",1
