"text","tag","value","order","tar_flg","tag_noun","value_noun","order_noun","tag_verb","value_verb","order_verb"
"SNT.1039242.8962","adp","မှာ",31,1,"noun","အိမ်",30,"verb","ကြိုဆို",32
"SNT.1039242.8964","adp","မှာ",4,1,"noun","အီဆာဝီ",1,"verb","ဖြတ်သွား",9
"SNT.1039242.8966","adp","တွင်",3,1,"noun","ခုနှစ်",2,"verb","လုပ်",10
"SNT.1039242.8966","adp","၌",17,1,"noun","အစီအစဉ်",14,"verb","ကျော်",25
"SNT.1039242.8968","adp","တွင်",11,1,"noun","အကြာ",10,"verb","ချိုးဖောက်",14
"SNT.1039242.8972","adp","တွင်",18,1,"noun","ထောင်",16,"verb","သေဆုံး",21
"SNT.1039242.8973","adp","မှာ",2,1,"noun","နောက်ဆုံး",1,NA,NA,NA
"SNT.1039242.8973","adp","မှာ",10,1,"noun","နောက်ဆုံး",1,"verb","ကျခံ",12
"SNT.55919.8976","adp","မှာ",16,1,"noun","နေ့",15,"verb","ကျင်းပ",19
"SNT.55919.8978","adp","မှာ",19,1,"noun","ဘီဇလီ",14,"verb","ယှဥ်ပြိုင်",24
"SNT.55919.8979","adp","တွင်",10,1,"noun","ခေါင်းဆောင်",6,"verb","ဆောင်ရွက်",13
"SNT.55919.8980","adp","တွင်",3,1,"noun","နေ့",2,"verb","မဲရွေးချယ်",16
"SNT.55919.8992","adp","တွင်",10,1,"noun","စစ်တမ်း",7,"verb","ရရှိ",20
"SNT.198363.8993","adp","မှာ",14,1,"noun","ပွဲ",13,"verb","ပြီး",15
"SNT.198363.8993","adp","တွင်",20,1,"noun","ပိတ်ရက်",18,"verb","တက်",24
"SNT.198363.8994","adp","မှာ",3,1,"noun","နေ့",2,"verb","အနိုင်ရ",13
"SNT.198363.8995","adp","မှာ",22,1,"noun","နောက်",19,"verb","အဆုံးသတ်",23
"SNT.198363.8996","adp","မှာ",4,1,"noun","ပြိုင်ပွဲ",3,NA,NA,NA
"SNT.198363.8996","adp","မှာ",11,1,"noun","ပြိုင်ပွဲ",3,"verb","ရှိ",12
"SNT.198363.8996","adp","မှာ",30,1,"noun","နေရာ",29,"verb","ရှိ",31
"SNT.198363.8997","adp","မှာ",16,1,"noun","ပွဲ",14,"verb","ရ",18
"SNT.117104.8999","adp","၌",8,1,"noun","ရက်",7,NA,NA,NA
"SNT.117104.8999","adp","တွင်",11,1,"noun","ရက်",7,"verb","ရှိ",17
"SNT.117104.9003","adp","တွင်",36,1,"noun","အစီအစဉ်",35,"verb","ပြုလုပ်",43
"SNT.117104.9005","adp","တွင်",51,1,"noun","ဝက်ဆိုဒ်",50,"verb","ဝေဖန်",55
"SNT.117104.9006","adp","တွင်",27,1,"noun","ဒီဇိုင်း",19,"verb","ထောက်ပံ့",30
"SNT.117104.9007","adp","တွင်",11,1,"noun","လေဟာနယ်",8,"verb","လွှင့်တင်",12
"SNT.117104.9007","adp","မှာ",31,1,"noun","နောက်ဆုံး",30,NA,NA,NA
"SNT.117104.9007","adp","တွင်",41,1,"noun","နောက်ဆုံး",30,"verb","စတင်",42
"SNT.117104.9010","adp","တွင်",5,1,"noun","ခုနှစ်",4,"verb","လျင်မြန်",13
"SNT.117104.9014","adp","တွင်",4,1,"noun","အနည်းငယ်",3,NA,NA,NA
"SNT.117104.9014","adp","တွင်",11,1,"noun","အနည်းငယ်",3,"verb","လွှတ်တင်",12
"SNT.117104.9014","adp","တွင်",19,1,"noun","ကာနာဗာရယ်",18,"verb","လွှတ်တင်",23
"SNT.11728.9018","adp","မှာ",24,1,"noun","ခုနှစ်",23,NA,NA,NA
"SNT.11728.9018","adp","တွင်",34,1,"noun","ခုနှစ်",23,"verb","သေဆုံး",35
"SNT.11728.9019","adp","မှာ",3,1,"noun","ဂေဟာ",2,"verb","ပေး",5
"SNT.11728.9021","adp","တွင်",3,1,"noun","ခုနှစ်",2,"verb","ပျောက်ဆုံး",9
"SNT.11728.9021","adp","တွင်",28,1,"noun","ပြည်ထောင်စု",27,"verb","ကြာ",31
"SNT.11728.9024","adp","မှာ",3,1,"noun","ခုနှစ်",2,"verb","ပြန်လာ",7
"SNT.11728.9024","adp","တွင်",26,1,"noun","ခုနှစ်-နှစ်-အရွယ်",21,"verb","ပျောက်",27
"SNT.11728.9024","adp","တွင်",47,1,"noun","တောင်ဖက်",46,"verb","ရောက်",48
"SNT.8821.9026","adp","မှာ",28,1,"noun","ဂျာနယ်",27,"verb","တွေ့",29
"SNT.8821.9026","adp","မှာ",40,1,"noun","ယူကေ",34,"verb","ထုတ်ဝေ",42
"SNT.8821.9027","adp","တွင်",28,1,"noun","နှစ်",27,"verb","ကူးစက်",31
"SNT.8821.9028","adp","တွင်",4,1,"noun","သီအိုရီ",44,NA,NA,NA
"SNT.8821.9028","adp","တွင်",10,1,"noun","သီအိုရီ",44,"verb","တည်ရှိ",11
"SNT.8821.9029","adp","တွင်",14,1,"noun","ကျောင်း",10,"verb","ကုန်ဆုံး",15
"SNT.8821.9030","adp","တွင်",6,1,"noun","နှစ်",4,NA,NA,NA
"SNT.8821.9030","adp","မှာ",8,1,"noun","နှစ်",4,"verb","ကြာ",24
"SNT.8821.9031","adp","တွင်",8,1,"noun","အပိုင်း",7,"verb","ခန့်မှန်း",11
"SNT.8821.9035","adp","တွင်",5,1,"noun","လန်ဒန်",4,NA,NA,NA
"SNT.8821.9035","adp","တွင်",11,1,"noun","လန်ဒန်",4,"verb","လုပ်ဆောင်",45
"SNT.72501.9038","adp","တွင်",17,1,"noun","အဆုံးပိုင်းနား",16,"verb","ဦးဆောင်",32
"SNT.72501.9040","adp","မှာ",8,1,"noun","အဖွဲ့",7,"verb","ရရှိ",10
"SNT.72501.9045","adp","မှာ",22,1,"noun","ပွဲ",21,"verb","ပွဲသိမ်း",26
"SNT.10985.9046","adp","တွင်",19,1,"noun","ပွဲ",18,"verb","အနိုင်ရ",25
"SNT.10985.9047","adp","တွင်",9,1,"noun","နေရာ",8,"verb","ကြိုးစား",14
"SNT.117257.9051","adp","တွင်",14,1,"noun","ယူတီစီ",12,"verb","စမ်းသပ်",15
"SNT.117257.9052","adp","တွင်",31,1,"noun","နယူးဇီလန်",23,NA,NA,NA
"SNT.117257.9052","adp","၌",33,1,"noun","နယူးဇီလန်",23,"verb","ထိန်းသိမ်း",34
"SNT.117257.9053","adp","တွင်",5,1,"noun","အဖွဲ့",2,"verb","ပါဝင်",26
"SNT.117257.9060","adp","တွင်",2,1,"noun","သူ",19,"verb","မိတ်ဆက်",5
"SNT.56382.9063","adp","မှာ",6,1,"noun","လ",5,"verb","ဆွေးနွေး",10
"SNT.37974.9069","adp","တွင်",5,1,"noun","လ",4,NA,NA,NA
"SNT.37974.9069","adp","၌",13,1,"noun","လ",4,"verb","ပြုလုပ်",14
"SNT.37974.9070","adp","တွင်",19,1,"noun","သြစတြေးလျ",18,"verb","ကု",22
"SNT.37974.9071","adp","တွင်",9,1,"noun","နယ်ပယ်",8,"verb","ထမ်းဆောင်",10
"SNT.37974.9073","adp","တွင်",15,1,"noun","အဖွဲ့အစည်း",14,"verb","ပိုမို",16
"SNT.37974.9075","adp","တွင်",3,1,"noun","ယခု",1,"verb","ကြာ",10
"SNT.23801.9082","adp","၌",8,1,"noun","ပြည်နယ်",5,"verb","လုပ်",10
"SNT.23801.9084","adp","တွင်",3,1,"noun","ပြည်နယ်",2,"verb","ကူညီ",17
"SNT.23801.9085","adp","၌",6,1,"noun","ပြည်နယ်",5,"verb","ပစ်ခတ်",13
"SNT.23801.9085","adp","၌",27,1,"noun","ပြည်နယ်",26,"verb","ပြန်လာ",30
"SNT.23801.9086","adp","၌",4,1,"noun","နယ်ပယ်",2,"verb","လွတ်လပ်",5
"SNT.143640.9093","adp","တွင်",39,1,"noun","နောက်ပိုင်း",38,"verb","ပြောကြား",40
"SNT.143640.9100","adp","၌",5,1,"noun","လ",4,"verb","အာဏာသိမ်း",9
"SNT.143640.9100","adp","တွင်",13,1,"noun","လ",4,"verb","ထုတ်",14
"SNT.143640.9100","adp","၌",27,1,"noun","သံရုံး",26,"verb","ခိုလုံ",28
"SNT.143640.9100","adp","၌",35,1,"noun","လ",34,"verb","ပြန်လာ",39
"SNT.78092.9101","adp","၌",27,1,"noun","လမ်းဆုံ",26,"verb","လွန်",28
"SNT.78092.9102","adp","တွင်",14,1,"noun","နောက်ဆုံး",13,"verb","ဖြန့်ဝေ",17
"SNT.167648.9105","adp","တွင်",7,1,"noun","ဝက်ဆိုဒ်",4,"verb","ဖြစ်",11
"SNT.167648.9107","adp","တွင်",2,1,"noun","ဝီကီနယူး",1,"verb","အသုံးပြု",4
"SNT.167648.9107","adp","တွင်",17,1,"noun","နေ့",16,NA,NA,NA
"SNT.167648.9107","adp","တွင်",19,1,"noun","နေ့",16,"verb","သုံး",20
"SNT.41402.9116","adp","တွင်",27,1,"noun","ဟော့စ်တန်",26,"verb","တည်ရှိ",28
"SNT.41402.9116","adp","၌",33,1,"noun","နေအိမ်",32,NA,NA,NA
"SNT.41402.9116","adp","တွင်",38,1,"noun","နေအိမ်",32,"verb","သေဆုံး",39
"SNT.41402.9119","adp","တွင်",17,1,"noun","ရွေးကောက်ပွဲ",16,"verb","ရရှိ",19
"SNT.41402.9120","adp","တွင်",2,1,"noun","ဘန်စတန်",31,"verb","လေဖြတ်",6
"SNT.41402.9121","adp","တွင်",8,1,"noun","ရက်",7,"verb","မွေးဖွား",9
"SNT.41402.9121","adp","တွင်",15,1,"noun","နှစ်",14,"verb","ဥပဒေပြု",18
"SNT.41402.9121","adp","တွင်",20,1,"noun","လွှတ်တော်",19,"verb","ရွေးချယ်",23
"SNT.141897.9122","adp","တွင်",16,1,"noun","လေယာဉ်",15,"verb","ရွှေ့",19
"SNT.141897.9122","adp","တွင်",31,1,"noun","နေ့",30,"verb","အတည်ပြု",32
"SNT.141897.9122","adp","တွင်",39,1,"noun","နေ့",30,"verb","ဝေဖန်",48
"SNT.141897.9124","adp","တွင်",16,1,"noun","လေယာဉ်",13,"verb","တင်",22
"SNT.141897.9124","adp","တွင်",30,1,"noun","လိုင်း",29,"verb","ပြောကြား",31
"SNT.141897.9125","adp","တွင်",2,1,"noun","လေယာဉ်",1,NA,NA,NA
"SNT.141897.9125","adp","၌",4,1,"noun","လေယာဉ်",1,"verb","နေထိုင်",5
"SNT.141897.9128","adp","တွင်",4,1,"noun","နောင်",3,"verb","ပေး",8
"SNT.141897.9129","adp","တွင်",21,1,"noun","အပိုင်း",20,"verb","အတိုက်အခံပြု",22
"SNT.141897.9130","adp","တွင်",18,1,"noun","အသနားခံလွှာ",15,"verb","ပေါင်း",20
"SNT.141897.9131","adp","တွင်",13,1,"noun","ပြင်သစ်",12,"verb","ဖြည့်စည်း",20
"SNT.141897.9134","adp","မှာ",21,1,"noun","နေရာ",20,"verb","ရှိ",27
"SNT.141897.9134","adp","မှာ",34,1,"noun","အာဖဂန်နစ္စတန်",33,"verb","နေထိုင်",36
"SNT.108659.9135","adp","မှာ",12,1,"noun","စက်ရုံ",6,"verb","ကျ",14
"SNT.108659.9136","adp","တွင်",10,1,"noun","ပေါက်ကွဲခဲ့ချိန်",9,"verb","သေဆုံး",19
"SNT.108659.9139","adp","တွင်",16,1,"noun","ရာသီ",15,"verb","တည်ဆောက်",17
"SNT.108659.9139","adp","မှာ",22,1,"noun","နေရာ",21,"verb","ထုတ်ပိုး",25
"SNT.108659.9140","adp","မှာ",5,1,"noun","နှစ်",3,"verb","ထုတ်",7
"SNT.108659.9142","adp","မှာ",21,1,"noun","ပေါင်",15,"verb","ရှိ",22
"SNT.108659.9144","adp","မှာ",9,1,"noun","အလုပ်",5,"verb","ဆေးရုံတင်",10
"SNT.108659.9144","adp","မှာ",18,1,"noun","အလုပ်",5,"verb","အရေးကြီး",19
"SNT.108659.9144","adp","တွင်",22,1,"noun","အခြေအနေ",21,"verb","ရှိ",23
"SNT.784189.9146","adp","တွင်",44,1,"noun","မဲ",43,"verb","မဲ",48
"SNT.784189.9148","adp","မှာ",2,1,"noun","ဆီးရီးယား",1,"verb","စာနာ",14
"SNT.784189.9154","adp","မှာ",3,1,"noun","ဒမစကတ်ဒ်",2,"verb","လုပ်",11
"SNT.784189.9156","adp","တွင်",14,1,"noun","လက်နက်",9,"verb","ထင်ရှား",19
"SNT.784189.9160","adp","တွင်",10,1,"noun","ဆီးရီးယား",9,"verb","လှုပ်ရှား",12
"SNT.784189.9160","adp","တွင်",14,1,"noun","ဆီးရီးယား",9,"verb","ပါဝင်",16
"SNT.784189.9160","adp","တွင်",53,1,"noun","ဓာတု",47,"verb","ရှာဖွေ",55
"SNT.784189.9168","adp","မှာ",53,1,"noun","အနိုင်အရှုံး",52,"verb","စိတ်ဝင်စား",55
"SNT.784189.9169","adp","တွင်",16,1,"noun","အိမ်ဖြူတော်",15,NA,NA,NA
"SNT.784189.9169","adp","မှာ",23,1,"noun","အိမ်ဖြူတော်",15,"verb","သုံး",31
"SNT.784189.9169","adp","တွင်",57,1,"noun","ဆက်သွယ်ရေး",56,"verb","ပါဝင်",58
"SNT.784189.9170","adp","တွင်",22,1,"noun","ဆီးရီးယား",21,"verb","ကြားဝင်",23
"SNT.784189.9170","adp","တွင်",43,1,"noun","စာမျက်နှာ",42,"verb","ရှိ",44
"SNT.64513.9171","adp","တွင်",14,1,"noun","ဖီလ်",13,"verb","ကစား",17
"SNT.64513.9172","adp","တွင်",36,1,"noun","ပြေးရာ",35,"verb","လမ်းလျှောက်",37
"SNT.64513.9175","adp","တွင်",31,1,"noun","ဖလိုင်း",22,"verb","အနိုင်ရ",34
"SNT.64513.9176","adp","တွင်",14,1,"noun","ပွဲ",9,"verb","ကျင်းပ",21
"SNT.64513.9176","adp","တွင်",33,1,"noun","မိုက်ကယ်",26,"verb","အနိုင်ယူ",35
"SNT.64513.9180","adp","မှာ",6,1,"noun","လက်မောင်း",5,"verb","ရရှိ",11
"SNT.64513.9181","adp","တွင်",7,1,"noun","သောတန်",2,"verb","ဦးဆောင်",10
"SNT.64513.9183","adp","တွင်",34,1,"noun","မြို့",33,"verb","နေထိုင်",35
"SNT.102789.9184","adp","မှာ",8,1,"noun","ရာသီ",7,NA,NA,NA
"SNT.102789.9184","adp","မှာ",10,1,"noun","ရာသီ",7,"verb","ကျင်းပ",12
"SNT.102789.9184","adp","တွင်",25,1,"noun","ကာလ",23,"verb","လွှဲပြောင်းယူဖို့",26
"SNT.102789.9185","adp","မှာ",7,1,"noun","သတင်းစာ",6,"verb","လိုက်လျော",16
"SNT.102789.9186","adp","တွင်",19,1,"noun","တိဗက်",18,"verb","ဆန့်ကျင်",22
"SNT.102789.9186","adp","မှာ",32,1,"noun","နေရာ",30,"verb","အသတ်ခံ",39
"SNT.102789.9188","adp","မှာ",5,1,"noun","မနက်",3,NA,NA,NA
"SNT.102789.9188","adp","မှာ",10,1,"noun","မနက်",3,"verb","ပြည့်နှက်",17
"SNT.102789.9190","adp","မှာ",6,1,"noun","နေရာ",4,"verb","ပေါင်း",11
"SNT.102789.9190","adp","မှာ",27,1,"noun","ပေါ်",26,"verb","စုဝေး",28
"SNT.102789.9191","adp","တွင်",13,1,"noun","သူ",8,"verb","အသုံးပြု",16
"SNT.102789.9192","adp","မှာ",93,1,"noun","နေ့",92,"verb","ပြော",94
"SNT.115617.9193","adp","တွင်",14,1,"noun","နေ့",13,"verb","ဆွေးနွေး",15
"SNT.115617.9195","adp","တွင်",4,1,"noun","နယ်နိမိတ်",3,"verb","အကြမ်းဖက်",8
"SNT.115617.9196","adp","တွင်",6,1,"noun","နယ်နမိတ်",5,"verb","အငြင်းပွား",7
"SNT.115617.9196","adp","တွင်",31,1,"noun","ဘက်",29,"verb","အင်အားချဲ့",35
"SNT.115617.9205","adp","တွင်",25,1,"noun","လ",24,"verb","သဘောတူ",27
"SNT.246010.9207","adp","တွင်",20,1,"noun","ပွဲဦးထွက်",19,"verb","အောင်",24
"SNT.246010.9208","adp","တွင်",18,1,"noun","ပြိုင်ပွဲ",17,"verb","ရှုံးနိမ့်",20
"SNT.246010.9214","adp","မှာ",5,1,"noun","မြေပြင်",4,"verb","လဲလျောင်းတိုက်ခိုက်",6
"SNT.246010.9217","adp","တွင်",17,1,"noun","ယှဉ်ပြိုင်ပွဲ",16,"verb","ပေး",25
"SNT.246010.9224","adp","တွင်",6,1,"noun","ပွဲစဉ်",5,"verb","ရရှိ",9
"SNT.246010.9224","adp","မှာ",22,1,"noun","ပွဲဦးထွက်",21,"verb","တိုက်ခိုက်",29
"SNT.246010.9226","adp","တွင်",12,1,"noun","အပြီး",8,"verb","ခံစား",13
"SNT.246010.9229","adp","တွင်",31,1,"noun","မှတ်တမ်း",30,"verb","မှတ်တမ်းတင်",33
"SNT.246010.9230","adp","မှာ",17,1,"noun","အချိန်",15,"verb","တိုက်ခိုက်",18
"SNT.246010.9230","adp","မှာ",32,1,"noun","မိနစ်",31,"verb","တိုက်ခိုက်",36
"SNT.246010.9232","adp","တွင်",3,1,"noun","အချီ",2,"verb","လာ",8
"SNT.246010.9232","adp","တွင်",38,1,"noun","လက်ဝှေ့ပွဲ",37,"verb","တိုက်ခိုက်",50
"SNT.246010.9232","adp","တွင်",62,1,"noun","နောက်ဆုံး",61,"verb","ထိန်းချုပ်",65
"SNT.246010.9234","adp","တွင်",8,1,"noun","ပွဲစဉ်",6,"verb","ပို",9
"SNT.246010.9234","adp","တွင်",17,1,"noun","ပွဲ",15,"verb","ရရှိ",19
"SNT.43904.9235","adp","တွင်",23,1,"noun","နေ့",22,"verb","ကျင်းပ",24
"SNT.43904.9235","adp","တွင်",30,1,"noun","ဆန္ဒခံယူပွဲ",29,"verb","ထောက်ခံ",39
"SNT.43904.9239","adp","မှာ",7,1,"noun","လ",6,"verb","ကျင်းပ",8
