"text"	"tag"	"value"	"order"	"tar_flg"	"tag_pair"	"value_pair"	"order_pair"
"SNT.81474.9342"	"adp"	"တွင်"	19	1	NA	NA	NA
"SNT.81474.9343"	"adp"	"တွင်"	6	1	NA	NA	NA
"SNT.81474.9344"	"adp"	"တွင်"	8	1	NA	NA	NA
"SNT.81474.9344"	"adp"	"တွင်"	15	1	NA	NA	NA
"SNT.81474.9345"	"adp"	"မှာ"	16	1	NA	NA	NA
"SNT.16889.9348"	"adp"	"၌"	3	1	NA	NA	NA
"SNT.16889.9349"	"adp"	"၌"	3	1	NA	NA	NA
"SNT.16889.9352"	"adp"	"၌"	50	1	NA	NA	NA
"SNT.16889.9353"	"adp"	"မှာ"	7	1	NA	NA	NA
"SNT.16889.9353"	"adp"	"၌"	28	1	NA	NA	NA
"SNT.16889.9355"	"adp"	"မှာ"	30	1	NA	NA	NA
"SNT.16889.9355"	"adp"	"မှာ"	38	1	NA	NA	NA
"SNT.16889.9356"	"adp"	"မှာ"	4	1	NA	NA	NA
"SNT.141851.9359"	"adp"	"တွင်"	31	1	NA	NA	NA
"SNT.141851.9360"	"adp"	"တွင်"	22	1	NA	NA	NA
"SNT.62598.9364"	"adp"	"တွင်"	29	1	NA	NA	NA
"SNT.62598.9365"	"adp"	"တွင်"	28	1	NA	NA	NA
"SNT.62598.9370"	"adp"	"မှာ"	20	1	NA	NA	NA
"SNT.62598.9373"	"adp"	"တွင်"	3	1	NA	NA	NA
"SNT.62598.9373"	"adp"	"မှာ"	19	1	NA	NA	NA
"SNT.62598.9373"	"adp"	"တွင်"	29	1	NA	NA	NA
"SNT.88707.9374"	"adp"	"တွင်"	32	1	NA	NA	NA
"SNT.88707.9375"	"adp"	"တွင်"	14	1	NA	NA	NA
"SNT.88707.9377"	"adp"	"မှာ"	18	1	NA	NA	NA
"SNT.88707.9381"	"adp"	"မှာ"	18	1	NA	NA	NA
"SNT.88707.9381"	"adp"	"မှာ"	27	1	NA	NA	NA
"SNT.88707.9381"	"adp"	"မှာ"	31	1	NA	NA	NA
"SNT.504780.9386"	"adp"	"မှာ"	11	1	NA	NA	NA
"SNT.504780.9386"	"adp"	"မှာ"	15	1	NA	NA	NA
"SNT.504780.9386"	"adp"	"မှာ"	27	1	NA	NA	NA
"SNT.504780.9387"	"adp"	"မှာ"	2	1	NA	NA	NA
"SNT.504780.9387"	"adp"	"မှာ"	27	1	NA	NA	NA
"SNT.504780.9387"	"adp"	"မှာ"	32	1	NA	NA	NA
"SNT.504780.9388"	"adp"	"မှာ"	5	1	NA	NA	NA
"SNT.504780.9388"	"adp"	"မှာ"	19	1	NA	NA	NA
"SNT.504780.9392"	"adp"	"မှာ"	3	1	NA	NA	NA
"SNT.504780.9395"	"adp"	"မှာ"	5	1	NA	NA	NA
"SNT.144472.9397"	"adp"	"မှာ"	4	1	NA	NA	NA
"SNT.144472.9399"	"adp"	"မှာ"	3	1	NA	NA	NA
"SNT.144472.9399"	"adp"	"မှာ"	19	1	NA	NA	NA
"SNT.144472.9402"	"adp"	"မှာ"	20	1	NA	NA	NA
"SNT.144472.9405"	"adp"	"မှာ"	5	1	NA	NA	NA
"SNT.144472.9405"	"adp"	"မှာ"	12	1	NA	NA	NA
"SNT.144472.9407"	"adp"	"မှာ"	12	1	NA	NA	NA
"SNT.144472.9408"	"adp"	"မှာ"	21	1	NA	NA	NA
"SNT.144472.9409"	"adp"	"မှာ"	12	1	NA	NA	NA
"SNT.144472.9410"	"adp"	"တွင်"	6	1	NA	NA	NA
"SNT.144472.9410"	"adp"	"၌"	9	1	NA	NA	NA
"SNT.66363.9411"	"adp"	"မှာ"	16	1	NA	NA	NA
"SNT.66363.9411"	"adp"	"မှာ"	31	1	NA	NA	NA
"SNT.66363.9412"	"adp"	"မှာ"	8	1	NA	NA	NA
"SNT.66363.9413"	"adp"	"မှာ"	5	1	NA	NA	NA
"SNT.66363.9413"	"adp"	"မှာ"	57	1	NA	NA	NA
"SNT.66363.9414"	"adp"	"မှာ"	4	1	NA	NA	NA
"SNT.66363.9416"	"adp"	"မှာ"	14	1	NA	NA	NA
"SNT.66363.9416"	"adp"	"မှာ"	22	1	NA	NA	NA
"SNT.66363.9416"	"adp"	"မှာ"	49	1	NA	NA	NA
"SNT.66363.9417"	"adp"	"မှာ"	6	1	NA	NA	NA
"SNT.66363.9417"	"adp"	"မှာ"	9	1	NA	NA	NA
"SNT.66363.9417"	"adp"	"မှာ"	14	1	NA	NA	NA
"SNT.66363.9417"	"adp"	"မှာ"	18	1	NA	NA	NA
"SNT.66363.9417"	"adp"	"မှာ"	40	1	NA	NA	NA
"SNT.66363.9418"	"adp"	"မှာ"	7	1	NA	NA	NA
"SNT.66363.9419"	"adp"	"မှာ"	8	1	NA	NA	NA
"SNT.66363.9421"	"adp"	"မှာ"	42	1	NA	NA	NA
"SNT.66363.9422"	"adp"	"မှာ"	9	1	NA	NA	NA
"SNT.102602.9423"	"adp"	"မှာ"	56	1	NA	NA	NA
"SNT.102602.9424"	"adp"	"မှာ"	31	1	NA	NA	NA
"SNT.102602.9431"	"adp"	"မှာ"	15	1	NA	NA	NA
"SNT.102602.9431"	"adp"	"မှာ"	22	1	NA	NA	NA
"SNT.102602.9431"	"adp"	"တွင်"	45	1	NA	NA	NA
"SNT.46870.9434"	"adp"	"မှာ"	13	1	NA	NA	NA
"SNT.46870.9434"	"adp"	"မှာ"	47	1	NA	NA	NA
"SNT.46870.9435"	"adp"	"မှာ"	9	1	NA	NA	NA
"SNT.46870.9435"	"adp"	"မှာ"	27	1	NA	NA	NA
"SNT.46870.9435"	"adp"	"၌"	55	1	NA	NA	NA
"SNT.46870.9437"	"adp"	"မှာ"	25	1	NA	NA	NA
"SNT.46870.9438"	"adp"	"မှာ"	18	1	NA	NA	NA
"SNT.46870.9439"	"adp"	"မှာ"	13	1	NA	NA	NA
"SNT.46870.9439"	"adp"	"မှာ"	44	1	NA	NA	NA
"SNT.46870.9440"	"adp"	"မှာ"	17	1	NA	NA	NA
"SNT.46870.9440"	"adp"	"မှာ"	41	1	NA	NA	NA
"SNT.46870.9441"	"adp"	"မှာ"	29	1	NA	NA	NA
"SNT.46870.9443"	"adp"	"မှာ"	17	1	NA	NA	NA
"SNT.46870.9446"	"adp"	"မှာ"	14	1	NA	NA	NA
"SNT.46870.9450"	"adp"	"မှာ"	18	1	NA	NA	NA
"SNT.46870.9450"	"adp"	"မှာ"	34	1	NA	NA	NA
"SNT.46870.9453"	"adp"	"တွင်"	7	1	NA	NA	NA
"SNT.46870.9454"	"adp"	"တွင်"	17	1	NA	NA	NA
"SNT.46870.9455"	"adp"	"မှာ"	40	1	NA	NA	NA
"SNT.46870.9459"	"adp"	"မှာ"	6	1	NA	NA	NA
"SNT.46870.9461"	"adp"	"တွင်"	7	1	NA	NA	NA
"SNT.46870.9462"	"adp"	"တွင်"	5	1	NA	NA	NA
"SNT.56772.9463"	"adp"	"တွင်"	22	1	NA	NA	NA
"SNT.56772.9463"	"adp"	"တွင်"	28	1	NA	NA	NA
"SNT.56772.9463"	"adp"	"တွင်"	42	1	NA	NA	NA
"SNT.56772.9464"	"adp"	"မှာ"	3	1	NA	NA	NA
"SNT.56772.9467"	"adp"	"တွင်"	4	1	NA	NA	NA
"SNT.56772.9468"	"adp"	"တွင်"	7	1	NA	NA	NA
"SNT.56772.9468"	"adp"	"တွင်"	18	1	NA	NA	NA
"SNT.56772.9470"	"adp"	"တွင်"	27	1	NA	NA	NA
"SNT.56772.9470"	"adp"	"တွင်"	46	1	NA	NA	NA
"SNT.56772.9472"	"adp"	"တွင်"	12	1	NA	NA	NA
"SNT.56772.9474"	"adp"	"တွင်"	15	1	NA	NA	NA
"SNT.56772.9475"	"adp"	"မှာ"	8	1	NA	NA	NA
"SNT.56772.9475"	"adp"	"မှာ"	19	1	NA	NA	NA
"SNT.56772.9478"	"adp"	"တွင်"	19	1	NA	NA	NA
"SNT.56772.9479"	"adp"	"၌"	19	1	NA	NA	NA
"SNT.56772.9482"	"adp"	"တွင်"	22	1	NA	NA	NA
"SNT.56772.9483"	"adp"	"မှာ"	11	1	NA	NA	NA
"SNT.56772.9484"	"adp"	"တွင်"	8	1	NA	NA	NA
"SNT.56772.9484"	"adp"	"တွင်"	26	1	NA	NA	NA
"SNT.56772.9485"	"adp"	"တွင်"	23	1	NA	NA	NA
"SNT.56772.9487"	"adp"	"တွင်"	26	1	NA	NA	NA
"SNT.56772.9489"	"adp"	"မှာ"	4	1	NA	NA	NA
"SNT.56772.9490"	"adp"	"တွင်"	28	1	NA	NA	NA
"SNT.81859.9493"	"adp"	"၌"	12	1	NA	NA	NA
"SNT.81859.9493"	"adp"	"တွင်"	21	1	NA	NA	NA
"SNT.81859.9494"	"adp"	"၌"	21	1	NA	NA	NA
"SNT.81859.9496"	"adp"	"တွင်"	7	1	NA	NA	NA
"SNT.81859.9497"	"adp"	"တွင်"	36	1	NA	NA	NA
"SNT.81859.9498"	"adp"	"၌"	19	1	NA	NA	NA
"SNT.81859.9503"	"adp"	"တွင်"	10	1	NA	NA	NA
"SNT.81859.9503"	"adp"	"တွင်"	32	1	NA	NA	NA
"SNT.81859.9504"	"adp"	"တွင်"	21	1	NA	NA	NA
"SNT.81859.9504"	"adp"	"၌"	24	1	NA	NA	NA
"SNT.122075.9508"	"adp"	"တွင်"	28	1	NA	NA	NA
"SNT.122075.9509"	"adp"	"တွင်"	32	1	NA	NA	NA
"SNT.122075.9510"	"adp"	"တွင်"	28	1	NA	NA	NA
"SNT.122075.9511"	"adp"	"တွင်"	9	1	NA	NA	NA
"SNT.122075.9512"	"adp"	"တွင်"	3	1	NA	NA	NA
"SNT.122075.9512"	"adp"	"တွင်"	16	1	NA	NA	NA
"SNT.122075.9513"	"adp"	"တွင်"	31	1	NA	NA	NA
"SNT.122075.9514"	"adp"	"တွင်"	10	1	NA	NA	NA
"SNT.122075.9514"	"adp"	"မှာ"	20	1	NA	NA	NA
"SNT.23523.9519"	"adp"	"မှာ"	5	1	NA	NA	NA
"SNT.23523.9520"	"adp"	"တွင်"	25	1	NA	NA	NA
"SNT.23523.9521"	"adp"	"တွင်"	14	1	NA	NA	NA
"SNT.23523.9522"	"adp"	"တွင်"	6	1	NA	NA	NA
"SNT.23523.9522"	"adp"	"တွင်"	28	1	NA	NA	NA
"SNT.23523.9523"	"adp"	"တွင်"	6	1	NA	NA	NA
"SNT.23523.9524"	"adp"	"တွင်"	5	1	NA	NA	NA
"SNT.23523.9524"	"adp"	"တွင်"	11	1	NA	NA	NA
"SNT.23523.9525"	"adp"	"တွင်"	4	1	NA	NA	NA
"SNT.23523.9526"	"adp"	"တွင်"	29	1	NA	NA	NA
"SNT.23523.9526"	"adp"	"တွင်"	49	1	NA	NA	NA
"SNT.45017.9527"	"adp"	"တွင်"	10	1	NA	NA	NA
"SNT.45017.9527"	"adp"	"တွင်"	22	1	NA	NA	NA
"SNT.45017.9528"	"adp"	"တွင်"	13	1	NA	NA	NA
"SNT.45017.9530"	"adp"	"တွင်"	8	1	NA	NA	NA
"SNT.55658.9534"	"adp"	"တွင်"	7	1	NA	NA	NA
"SNT.55658.9534"	"adp"	"တွင်"	44	1	NA	NA	NA
"SNT.55658.9535"	"adp"	"တွင်"	3	1	NA	NA	NA
"SNT.55658.9535"	"adp"	"တွင်"	14	1	NA	NA	NA
"SNT.55658.9537"	"adp"	"မှာ"	17	1	NA	NA	NA
"SNT.55658.9538"	"adp"	"တွင်"	23	1	NA	NA	NA
"SNT.55658.9539"	"adp"	"တွင်"	33	1	NA	NA	NA
"SNT.55658.9539"	"adp"	"တွင်"	52	1	NA	NA	NA
"SNT.65888.9540"	"adp"	"တွင်"	6	1	NA	NA	NA
"SNT.65888.9540"	"adp"	"တွင်"	40	1	NA	NA	NA
"SNT.65888.9543"	"adp"	"တွင်"	12	1	NA	NA	NA
"SNT.65888.9546"	"adp"	"တွင်"	14	1	NA	NA	NA
"SNT.65888.9546"	"adp"	"တွင်"	24	1	NA	NA	NA
"SNT.65888.9549"	"adp"	"တွင်"	4	1	NA	NA	NA
"SNT.65888.9551"	"adp"	"တွင်"	6	1	NA	NA	NA
"SNT.15962.9554"	"adp"	"တွင်"	7	1	NA	NA	NA
"SNT.15962.9555"	"adp"	"တွင်"	9	1	NA	NA	NA
"SNT.15962.9556"	"adp"	"၌"	4	1	NA	NA	NA
"SNT.15962.9557"	"adp"	"တွင်"	2	1	NA	NA	NA
"SNT.15962.9560"	"adp"	"၌"	22	1	NA	NA	NA
"SNT.15962.9561"	"adp"	"တွင်"	6	1	NA	NA	NA
"SNT.15962.9561"	"adp"	"၌"	15	1	NA	NA	NA
"SNT.15962.9562"	"adp"	"တွင်"	7	1	NA	NA	NA
"SNT.15962.9563"	"adp"	"တွင်"	8	1	NA	NA	NA
"SNT.15962.9563"	"adp"	"တွင်"	21	1	NA	NA	NA
"SNT.15962.9563"	"adp"	"တွင်"	38	1	NA	NA	NA
"SNT.15962.9565"	"adp"	"တွင်"	10	1	NA	NA	NA
"SNT.15962.9565"	"adp"	"တွင်"	38	1	NA	NA	NA
"SNT.231311.9566"	"adp"	"တွင်"	10	1	NA	NA	NA
"SNT.231311.9567"	"adp"	"တွင်"	6	1	NA	NA	NA
"SNT.231311.9567"	"adp"	"၌"	17	1	NA	NA	NA
"SNT.231311.9570"	"adp"	"တွင်"	11	1	NA	NA	NA
"SNT.231311.9571"	"adp"	"တွင်"	4	1	NA	NA	NA
"SNT.101585.9581"	"adp"	"မှာ"	24	1	NA	NA	NA
"SNT.101585.9585"	"adp"	"မှာ"	11	1	NA	NA	NA
"SNT.101585.9587"	"adp"	"မှာ"	23	1	NA	NA	NA
"SNT.101585.9588"	"adp"	"၌"	19	1	NA	NA	NA
"SNT.101585.9589"	"adp"	"မှာ"	40	1	NA	NA	NA
"SNT.101585.9589"	"adp"	"မှာ"	50	1	NA	NA	NA
"SNT.101585.9591"	"adp"	"တွင်"	32	1	NA	NA	NA
"SNT.101585.9591"	"adp"	"၌"	47	1	NA	NA	NA
"SNT.101585.9592"	"adp"	"တွင်"	5	1	NA	NA	NA
"SNT.101585.9594"	"adp"	"မှာ"	20	1	NA	NA	NA
"SNT.101585.9595"	"adp"	"၌"	8	1	NA	NA	NA
"SNT.101585.9595"	"adp"	"၌"	19	1	NA	NA	NA
"SNT.101585.9596"	"adp"	"တွင်"	29	1	NA	NA	NA
"SNT.101585.9600"	"adp"	"တွင်"	56	1	NA	NA	NA
"SNT.101585.9600"	"adp"	"၌"	62	1	NA	NA	NA
"SNT.6792.9604"	"adp"	"တွင်"	4	1	NA	NA	NA
"SNT.6792.9604"	"adp"	"တွင်"	32	1	NA	NA	NA
"SNT.6792.9606"	"adp"	"တွင်"	34	1	NA	NA	NA
"SNT.129665.9608"	"adp"	"တွင်"	8	1	NA	NA	NA
"SNT.129665.9609"	"adp"	"တွင်"	6	1	NA	NA	NA
"SNT.129665.9609"	"adp"	"၌"	11	1	NA	NA	NA
"SNT.129665.9611"	"adp"	"တွင်"	16	1	NA	NA	NA
"SNT.129665.9614"	"adp"	"တွင်"	13	1	NA	NA	NA
"SNT.18951.9615"	"adp"	"၌"	48	1	NA	NA	NA
"SNT.18951.9616"	"adp"	"တွင်"	3	1	NA	NA	NA
"SNT.18951.9616"	"adp"	"တွင်"	10	1	NA	NA	NA
"SNT.18951.9617"	"adp"	"တွင်"	10	1	NA	NA	NA
"SNT.18951.9622"	"adp"	"တွင်"	23	1	NA	NA	NA
"SNT.18951.9624"	"adp"	"တွင်"	16	1	NA	NA	NA
"SNT.18951.9625"	"adp"	"တွင်"	7	1	NA	NA	NA
"SNT.18951.9625"	"adp"	"တွင်"	21	1	NA	NA	NA
"SNT.18951.9626"	"adp"	"တွင်"	3	1	NA	NA	NA
"SNT.722550.9630"	"adp"	"တွင်"	8	1	NA	NA	NA
"SNT.722550.9630"	"adp"	"၌"	11	1	NA	NA	NA
"SNT.722550.9630"	"adp"	"၌"	24	1	NA	NA	NA
"SNT.722550.9630"	"adp"	"တွင်"	31	1	NA	NA	NA
"SNT.722550.9631"	"adp"	"၌"	12	1	NA	NA	NA
"SNT.722550.9633"	"adp"	"၌"	8	1	NA	NA	NA
"SNT.722550.9634"	"adp"	"တွင်"	19	1	NA	NA	NA
"SNT.722550.9635"	"adp"	"မှာ"	20	1	NA	NA	NA
"SNT.722550.9638"	"adp"	"တွင်"	14	1	NA	NA	NA
"SNT.722550.9639"	"adp"	"တွင်"	5	1	NA	NA	NA
"SNT.36626.9643"	"adp"	"မှာ"	20	1	NA	NA	NA
"SNT.36626.9643"	"adp"	"တွင်"	52	1	NA	NA	NA
"SNT.36626.9644"	"adp"	"တွင်"	14	1	NA	NA	NA
"SNT.36626.9644"	"adp"	"တွင်"	34	1	NA	NA	NA
"SNT.36626.9645"	"adp"	"တွင်"	30	1	NA	NA	NA
"SNT.36626.9646"	"adp"	"တွင်"	3	1	NA	NA	NA
"SNT.36626.9647"	"adp"	"တွင်"	13	1	NA	NA	NA
"SNT.36626.9647"	"adp"	"တွင်"	17	1	NA	NA	NA
"SNT.36626.9649"	"adp"	"တွင်"	25	1	NA	NA	NA
"SNT.36626.9649"	"adp"	"တွင်"	35	1	NA	NA	NA
"SNT.36626.9650"	"adp"	"၌"	3	1	NA	NA	NA
"SNT.36626.9650"	"adp"	"တွင်"	5	1	NA	NA	NA
"SNT.36626.9650"	"adp"	"တွင်"	20	1	NA	NA	NA
"SNT.36626.9651"	"adp"	"တွင်"	3	1	NA	NA	NA
"SNT.36626.9651"	"adp"	"တွင်"	28	1	NA	NA	NA
"SNT.36626.9652"	"adp"	"တွင်"	8	1	NA	NA	NA
"SNT.87701.9653"	"adp"	"တွင်"	2	1	NA	NA	NA
"SNT.87701.9656"	"adp"	"တွင်"	30	1	NA	NA	NA
"SNT.87701.9656"	"adp"	"တွင်"	41	1	NA	NA	NA
"SNT.87701.9657"	"adp"	"တွင်"	5	1	NA	NA	NA
"SNT.87701.9657"	"adp"	"၌"	12	1	NA	NA	NA
"SNT.87701.9658"	"adp"	"တွင်"	33	1	NA	NA	NA
"SNT.87701.9659"	"adp"	"တွင်"	13	1	NA	NA	NA
"SNT.87701.9666"	"adp"	"တွင်"	9	1	NA	NA	NA
"SNT.87701.9667"	"adp"	"တွင်"	50	1	NA	NA	NA
"SNT.87701.9668-1"	"adp"	"တွင်"	4	1	NA	NA	NA
"SNT.87701.9668-2"	"adp"	"တွင်"	22	1	NA	NA	NA
"SNT.87701.9677"	"adp"	"မှာ"	12	1	NA	NA	NA
"SNT.87701.9678"	"adp"	"တွင်"	4	1	NA	NA	NA
"SNT.87701.9680"	"adp"	"တွင်"	7	1	NA	NA	NA
"SNT.87701.9681"	"adp"	"တွင်"	20	1	NA	NA	NA
"SNT.87701.9682"	"adp"	"တွင်"	22	1	NA	NA	NA
"SNT.87701.9683"	"adp"	"တွင်"	18	1	NA	NA	NA
"SNT.87701.9683"	"adp"	"၌"	23	1	NA	NA	NA
"SNT.87701.9684-1"	"adp"	"မှာ"	7	1	NA	NA	NA
"SNT.87701.9684-1"	"adp"	"တွင်"	10	1	NA	NA	NA
"SNT.87701.9686"	"adp"	"မှာ"	3	1	NA	NA	NA
"SNT.87701.9686"	"adp"	"တွင်"	12	1	NA	NA	NA
"SNT.87701.9687"	"adp"	"မှာ"	9	1	NA	NA	NA
"SNT.87701.9687"	"adp"	"တွင်"	41	1	NA	NA	NA
"SNT.87701.9690"	"adp"	"တွင်"	7	1	NA	NA	NA
"SNT.87701.9691"	"adp"	"တွင်"	62	1	NA	NA	NA
"SNT.87701.9691"	"adp"	"တွင်"	91	1	NA	NA	NA
"SNT.87701.9692"	"adp"	"တွင်"	16	1	NA	NA	NA
"SNT.87701.9693"	"adp"	"တွင်"	2	1	NA	NA	NA
"SNT.87701.9695"	"adp"	"၌"	19	1	NA	NA	NA
"SNT.87701.9696"	"adp"	"တွင်"	10	1	NA	NA	NA
"SNT.87701.9696"	"adp"	"တွင်"	45	1	NA	NA	NA
"SNT.87701.9697"	"adp"	"တွင်"	11	1	NA	NA	NA
"SNT.87701.9697"	"adp"	"တွင်"	40	1	NA	NA	NA
"SNT.87701.9699"	"adp"	"တွင်"	38	1	NA	NA	NA
"SNT.87701.9700-1"	"adp"	"မှာ"	3	1	NA	NA	NA
"SNT.87701.9701"	"adp"	"တွင်"	7	1	NA	NA	NA
"SNT.87701.9701"	"adp"	"တွင်"	15	1	NA	NA	NA
"SNT.87701.9703"	"adp"	"တွင်"	31	1	NA	NA	NA
"SNT.8371.9706"	"adp"	"တွင်"	9	1	NA	NA	NA
"SNT.8371.9706"	"adp"	"တွင်"	41	1	NA	NA	NA
"SNT.8371.9707"	"adp"	"တွင်"	23	1	NA	NA	NA
"SNT.83075.9708"	"adp"	"၌"	3	1	NA	NA	NA
"SNT.83075.9708"	"adp"	"တွင်"	11	1	NA	NA	NA
"SNT.83075.9711"	"adp"	"မှာ"	21	1	NA	NA	NA
"SNT.206241.9719"	"adp"	"တွင်"	27	1	NA	NA	NA
"SNT.206241.9724"	"adp"	"တွင်"	12	1	NA	NA	NA
"SNT.48681.9727"	"adp"	"၌"	15	1	NA	NA	NA
"SNT.48681.9728"	"adp"	"တွင်"	36	1	NA	NA	NA
"SNT.48681.9728"	"adp"	"၌"	40	1	NA	NA	NA
"SNT.48681.9730"	"adp"	"တွင်"	6	1	NA	NA	NA
"SNT.48681.9734"	"adp"	"မှာ"	4	1	NA	NA	NA
"SNT.48681.9734"	"adp"	"တွင်"	7	1	NA	NA	NA
"SNT.48681.9737"	"adp"	"၌"	4	1	NA	NA	NA
"SNT.48681.9737"	"adp"	"တွင်"	11	1	NA	NA	NA
"SNT.48681.9737"	"adp"	"တွင်"	40	1	NA	NA	NA
"SNT.48681.9738-1"	"adp"	"တွင်"	11	1	NA	NA	NA
"SNT.48681.9738-1"	"adp"	"၌"	14	1	NA	NA	NA
"SNT.48681.9739"	"adp"	"တွင်"	68	1	NA	NA	NA
"SNT.48681.9740"	"adp"	"တွင်"	4	1	NA	NA	NA
"SNT.48681.9741"	"adp"	"တွင်"	15	1	NA	NA	NA
"SNT.48681.9741"	"adp"	"တွင်"	27	1	NA	NA	NA
"SNT.5272.9744"	"adp"	"တွင်"	49	1	NA	NA	NA
"SNT.5272.9748"	"adp"	"တွင်"	19	1	NA	NA	NA
"SNT.5272.9749"	"adp"	"တွင်"	3	1	NA	NA	NA
"SNT.5272.9749"	"adp"	"တွင်"	19	1	NA	NA	NA
"SNT.5272.9751"	"adp"	"တွင်"	23	1	NA	NA	NA
"SNT.5272.9752"	"adp"	"တွင်"	13	1	NA	NA	NA
"SNT.245885.9753"	"adp"	"တွင်"	3	1	NA	NA	NA
"SNT.245885.9754"	"adp"	"တွင်"	14	1	NA	NA	NA
"SNT.245885.9755"	"adp"	"တွင်"	8	1	NA	NA	NA
"SNT.245885.9759"	"adp"	"တွင်"	4	1	NA	NA	NA
"SNT.33019.9760"	"adp"	"တွင်"	27	1	NA	NA	NA
"SNT.33019.9761"	"adp"	"၌"	20	1	NA	NA	NA
"SNT.33019.9762"	"adp"	"မှာ"	5	1	NA	NA	NA
"SNT.33019.9763"	"adp"	"တွင်"	10	1	NA	NA	NA
"SNT.33019.9764"	"adp"	"တွင်"	7	1	NA	NA	NA
"SNT.34317.9766"	"adp"	"၌"	6	1	NA	NA	NA
"SNT.34317.9766"	"adp"	"တွင်"	9	1	NA	NA	NA
"SNT.34317.9767"	"adp"	"တွင်"	24	1	NA	NA	NA
"SNT.34317.9768"	"adp"	"မှာ"	12	1	NA	NA	NA
"SNT.34317.9769"	"adp"	"တွင်"	9	1	NA	NA	NA
"SNT.34317.9769"	"adp"	"တွင်"	19	1	NA	NA	NA
"SNT.34317.9771"	"adp"	"တွင်"	7	1	NA	NA	NA
"SNT.15803.9773"	"adp"	"တွင်"	18	1	NA	NA	NA
"SNT.15803.9774"	"adp"	"တွင်"	36	1	NA	NA	NA
"SNT.15803.9775"	"adp"	"တွင်"	46	1	NA	NA	NA
"SNT.15803.9778"	"adp"	"တွင်"	27	1	NA	NA	NA
"SNT.15803.9780"	"adp"	"တွင်"	3	1	NA	NA	NA
"SNT.15803.9782"	"adp"	"၌"	8	1	NA	NA	NA
"SNT.15803.9783"	"adp"	"တွင်"	45	1	NA	NA	NA
"SNT.15803.9784"	"adp"	"၌"	12	1	NA	NA	NA
"SNT.15803.9784"	"adp"	"၌"	22	1	NA	NA	NA
"SNT.15803.9786"	"adp"	"၌"	22	1	NA	NA	NA
"SNT.32893.9789"	"adp"	"တွင်"	8	1	NA	NA	NA
"SNT.32893.9793"	"adp"	"တွင်"	5	1	NA	NA	NA
"SNT.32893.9793"	"adp"	"၌"	29	1	NA	NA	NA
"SNT.32893.9797"	"adp"	"တွင်"	3	1	NA	NA	NA
"SNT.32893.9799"	"adp"	"တွင်"	16	1	NA	NA	NA
"SNT.32893.9800"	"adp"	"တွင်"	4	1	NA	NA	NA
"SNT.32893.9800"	"adp"	"တွင်"	13	1	NA	NA	NA
"SNT.32893.9801"	"adp"	"တွင်"	15	1	NA	NA	NA
"SNT.32893.9803"	"adp"	"တွင်"	6	1	NA	NA	NA
"SNT.32893.9806"	"adp"	"တွင်"	33	1	NA	NA	NA
"SNT.32893.9807"	"adp"	"တွင်"	4	1	NA	NA	NA
"SNT.32893.9807"	"adp"	"တွင်"	23	1	NA	NA	NA
"SNT.32893.9809"	"adp"	"တွင်"	9	1	NA	NA	NA
"SNT.32893.9809"	"adp"	"၌"	20	1	NA	NA	NA
"SNT.32893.9812"	"adp"	"တွင်"	7	1	NA	NA	NA
"SNT.32893.9813"	"adp"	"မှာ"	7	1	NA	NA	NA
"SNT.78043.9815"	"adp"	"တွင်"	8	1	NA	NA	NA
"SNT.78043.9815"	"adp"	"တွင်"	34	1	NA	NA	NA
"SNT.78043.9816"	"adp"	"တွင်"	10	1	NA	NA	NA
"SNT.78043.9816"	"adp"	"မှာ"	14	1	NA	NA	NA
"SNT.78043.9817"	"adp"	"တွင်"	9	1	NA	NA	NA
"SNT.78043.9817"	"adp"	"တွင်"	18	1	NA	NA	NA
"SNT.78043.9818"	"adp"	"တွင်"	2	1	NA	NA	NA
"SNT.78043.9818"	"adp"	"မှာ"	31	1	NA	NA	NA
"SNT.78043.9820"	"adp"	"မှာ"	6	1	NA	NA	NA
"SNT.47244.9823"	"adp"	"တွင်"	19	1	NA	NA	NA
"SNT.47244.9824"	"adp"	"မှာ"	32	1	NA	NA	NA
"SNT.47244.9826"	"adp"	"မှာ"	60	1	NA	NA	NA
"SNT.47244.9827"	"adp"	"တွင်"	41	1	NA	NA	NA
"SNT.47244.9829"	"adp"	"မှာ"	22	1	NA	NA	NA
"SNT.140446.9832"	"adp"	"တွင်"	46	1	NA	NA	NA
"SNT.140446.9833"	"adp"	"မှာ"	9	1	NA	NA	NA
"SNT.140446.9835"	"adp"	"မှာ"	7	1	NA	NA	NA
"SNT.140446.9836"	"adp"	"တွင်"	8	1	NA	NA	NA
"SNT.140446.9836"	"adp"	"တွင်"	23	1	NA	NA	NA
"SNT.140446.9837"	"adp"	"တွင်"	4	1	NA	NA	NA
"SNT.140446.9837"	"adp"	"မှာ"	10	1	NA	NA	NA
"SNT.140446.9839"	"adp"	"မှာ"	18	1	NA	NA	NA
"SNT.140446.9839"	"adp"	"မှာ"	40	1	NA	NA	NA
"SNT.783.9843"	"adp"	"မှာ"	3	1	NA	NA	NA
"SNT.783.9843"	"adp"	"တွင်"	13	1	NA	NA	NA
"SNT.783.9844"	"adp"	"မှာ"	5	1	NA	NA	NA
"SNT.783.9845"	"adp"	"မှာ"	12	1	NA	NA	NA
"SNT.783.9845"	"adp"	"တွင်"	18	1	NA	NA	NA
